martin@mediaNUK:~/go/src/github.com/ethereum/go-ethereum/core/vm$ cat /proc/cpuinfo | grep "model name"
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz

martin@mediaNUK:~/go/src/github.com/ethereum/go-ethereum/core/vm$ go test -bench BenchmarkPrecompiled -benchtime 5s  -timeout 0 


goos: linux
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_31-Gas=600-4              	  598921	     10169 ns/op	       600.0 gas/op	        59.00 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_32-Gas=600-4              	  589056	     10236 ns/op	       600.0 gas/op	        58.61 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_33-Gas=600-4              	  568040	     11014 ns/op	       600.0 gas/op	        54.47 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_34-Gas=600-4              	  591283	     10060 ns/op	       600.0 gas/op	        59.64 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_35-Gas=600-4              	  600607	     10221 ns/op	       600.0 gas/op	        58.70 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_36-Gas=600-4              	  574345	     10158 ns/op	       600.0 gas/op	        59.06 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_37-Gas=600-4              	  566746	     11114 ns/op	       600.0 gas/op	        53.98 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_38-Gas=600-4              	  584295	     10001 ns/op	       600.0 gas/op	        59.99 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_39-Gas=600-4              	  575726	     10212 ns/op	       600.0 gas/op	        58.75 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_40-Gas=600-4              	  586142	     10246 ns/op	       600.0 gas/op	        58.55 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_41-Gas=600-4              	  585361	     11829 ns/op	       600.0 gas/op	        50.72 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_42-Gas=600-4              	  578000	     10104 ns/op	       600.0 gas/op	        59.38 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_43-Gas=600-4              	  568266	     10187 ns/op	       600.0 gas/op	        58.89 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_44-Gas=600-4              	  592683	     10310 ns/op	       600.0 gas/op	        58.19 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_45-Gas=600-4              	  582547	     10963 ns/op	       600.0 gas/op	        54.72 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_46-Gas=600-4              	  597243	     10124 ns/op	       600.0 gas/op	        59.26 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_47-Gas=600-4              	  593090	     10152 ns/op	       600.0 gas/op	        59.09 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_48-Gas=600-4              	  590593	     10962 ns/op	       600.0 gas/op	        54.73 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_49-Gas=600-4              	  584511	     10154 ns/op	       600.0 gas/op	        59.09 mgas/s	    1424 B/op	      23 allocs/op
